VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,CATEGORY_CODE,CATEGORY_NAME,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,GL_ENTITY,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_PROCESSING_TYPE,PO_UPDATE_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,MED/SURG DISPOSABLE,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI HOSPITAL,Yes,G13811,COOK MEDICAL,12/17/2025 12:00:00 AM,M3197414,GOODS,QSIGHT,DEVICE TRQ .014-.045IN 1 HND GWIRE HDRPHG13811G13811,ORAPOS,MED/SURG DISPOSABLE,G13811,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-723,,DEVICE TRQ .014-.045IN 1 HND GWIRE HDRPH,903037,G13811,2,2,2,2,1,2,2,17.98,17.98,NF,NF,DIAZ VANESSA,DIAZ VANESSA,42203404,VASCULAR IMAGING GUIDEWIRES,"MED/SURG DISPOSABLE 
 
COOK MEDICAL",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,17.98,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903037-00000000000-000-0000-000-00000-00000----,False,PP-CA-723,MOUNT SINAI HOSPITAL,Yes,Yes,17.98,9408861,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,12/17/2025 12:00:00 AM,CLOSED,2-1-1,8.99,CLOSED FOR RECEIVING,EACH,12/17/2025 12:00:00 AM,TOUCHLESS PO,12/20/2025 12:00:00 AM,NF,12/17/2025 12:00:00 AM,QS11351706,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,17.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,NEEDLES & SYRINGES,True,True,CLOSED,903043,"903043, NEEDLES & SYRINGES",MOUNT SINAI HOSPITAL,Yes,G27029,COOK MEDICAL,9/16/2025 12:00:00 AM,M3153793,GOODS,QSIGHT,NEEDLE PROCEDURE THIN WALL 4CM PERCUTANEOUS 20GA STERILE DISPOSABLEG27029G27029,ORAPOS,NEEDLES & SYRINGES,G27029,CARDIAC CATH LAB,12501,NEEDLES & SYRINGES,PP-CA-723,,NEEDLE PROCEDURE THIN WALL 4CM PERCUTANEOUS 20GA STERILE DISPOSABLE,903043,G27029,5,5,5,5,1,5,5,17.45,17.45,NF,NF,VEGA WILLIAM,VEGA WILLIAM,42142530,DIAGNOSTIC PROCEDURE NEEDLES,"NEEDLES & SYRINGES 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,17.45,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903043-00000000000-000-0000-000-00000-00000----,False,PP-CA-723,MOUNT SINAI HOSPITAL,Yes,Yes,17.45,5132852,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903043, NEEDLES & SYRINGES,9/16/2025 12:00:00 AM,CLOSED,5-1-1,3.49,CLOSED FOR RECEIVING,EACH,9/16/2025 12:00:00 AM,TOUCHLESS PO,9/22/2025 12:00:00 AM,NF,9/16/2025 12:00:00 AM,QS11037658,RODRIGUEZ JORDAN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,17.45,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2026,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,NEEDLES & SYRINGES,True,True,CLOSED,903043,"903043, NEEDLES & SYRINGES",MOUNT SINAI HOSPITAL,Yes,G00279,COOK MEDICAL,2/23/2026 12:00:00 AM,M3226249,GOODS,QSIGHT,NEEDLE 2.5CM 21GA 1 PRT WO BSPLT PROCG00279G00279,ORAPOS,NEEDLES & SYRINGES,G00279,CARDIAC CATH LAB,12501,NEEDLES & SYRINGES,PP-CA-723,,NEEDLE 2.5CM 21GA 1 PRT WO BSPLT PROC,903043,G00279,75,75,75,75,1,75,75,374.25,374.25,NF,NF,BANNERMAN TRACEY,BANNERMAN TRACEY,42142530,DIAGNOSTIC PROCEDURE NEEDLES,"NEEDLES & SYRINGES 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,374.25,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903043-00000000000-000-0000-000-00000-00000----,False,PP-CA-723,MOUNT SINAI HOSPITAL,Yes,Yes,374.25,5131908,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903043, NEEDLES & SYRINGES,2/23/2026 12:00:00 AM,CLOSED,1-1-1,4.99,CLOSED FOR RECEIVING,EACH,2/23/2026 12:00:00 AM,TOUCHLESS PO,2/26/2026 12:00:00 AM,NF,2/23/2026 12:00:00 AM,QS11568602,JORDAN JUANITA,,,MOUNT SINAI HOSPITAL - RECVG MAIN,374.25,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"NURSING PEDIATRIC CARDIO ICU-MSH, 10264",MOUNT SINAI HOSPITAL,COOK MEDICAL,MED/SURG DISPOSABLE,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI HOSPITAL,Yes,G05267,COOK MEDICAL,11/27/2024 12:00:00 AM,M3021882,GOODS,RF-SMART,SET LAVAGE .038IN 20CM 40CM PERITONEAL 9FR 18FR 90 SIDEPORT STRAIGHT GUIDEWIRE RADIOPAQUE CATHETER INTRODUCER NEEDLE STERILE DISPOSABLEG05267G05267,ORAPOS,MED/SURG DISPOSABLE,G05267,NURSING PEDIATRIC CARDIO ICU-MSH,10264,MED/SURG DISPOSABLE,MSHS-NS-009,,SET LAVAGE .038IN 20CM 40CM PERITONEAL 9FR 18FR 90 SIDEPORT STRAIGHT GUIDEWIRE RADIOPAQUE CATHETER INTRODUCER NEEDLE STERILE DISPOSABLE,903037,G05267,0,0,0,5,1,5,0,0,0,NF,NF,DIAZ VANESSA,DIAZ VANESSA,42161510,PERITONEAL LAVAGE KITS,"MED/SURG DISPOSABLE 
 
COOK MEDICAL",Y,M P4 454 - PEDS CICU 0755,"NURSING PEDIATRIC CARDIO ICU-MSH, 10264",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,483,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10264-903037-00000000000-000-0000-000-00000-00000----,False,MSHS-NS-009,MOUNT SINAI HOSPITAL,Yes,Yes,0,8944181,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,11/27/2024 12:00:00 AM,CLOSED,1-1-1,96.6,CLOSED,EACH,11/27/2024 12:00:00 AM,TOUCHLESS PO,6/4/2025 12:00:00 AM,NF,11/27/2024 12:00:00 AM,M12842,MALDONADO MELISSA,,,MOUNT SINAI HOSPITAL - RECVG MAIN,0,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING PEDIATRIC ICU-MSH, 10265",MOUNT SINAI HOSPITAL,COOK MEDICAL,NEEDLES & SYRINGES,True,True,CLOSED,903043,"903043, NEEDLES & SYRINGES",MOUNT SINAI HOSPITAL,Yes,G00279,COOK MEDICAL,5/8/2025 12:00:00 AM,M3096311,GOODS,RF-SMART,NEEDLE 2.5CM 21GA 1 PRT WO BSPLT PROCG00279G00279,ORAPOS,NEEDLES & SYRINGES,G00279,NURSING PEDIATRIC ICU-MSH,10265,NEEDLES & SYRINGES,PP-CA-723,,NEEDLE 2.5CM 21GA 1 PRT WO BSPLT PROC,903043,G00279,3,3,3,3,1,3,3,10.47,10.47,NF,NF,DIAZ VANESSA,DIAZ VANESSA,42142530,DIAGNOSTIC PROCEDURE NEEDLES,"NEEDLES & SYRINGES 
 
COOK MEDICAL",Y,M P3 342 - PEDS PICU 0795,"NURSING PEDIATRIC ICU-MSH, 10265",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,10.47,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10265-903043-00000000000-000-0000-000-00000-00000----,False,PP-CA-723,MOUNT SINAI HOSPITAL,Yes,Yes,10.47,5131908,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903043, NEEDLES & SYRINGES,5/8/2025 12:00:00 AM,CLOSED,1-1-1,3.49,CLOSED,EACH,5/8/2025 12:00:00 AM,TOUCHLESS PO,5/12/2025 12:00:00 AM,NF,5/8/2025 12:00:00 AM,M51843,PARADA IFRAIN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,10.47,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING GP 5 WEST - MICU-MSH, 10209",MOUNT SINAI HOSPITAL,COOK MEDICAL,MEDICAL INSTRUMENTS,True,True,CLOSED,905008,"905008, MEDICAL INSTRUMENTS",MOUNT SINAI HOSPITAL,Yes,G56537,COOK MEDICAL,10/31/2025 12:00:00 AM,M3176512,GOODS,RF-SMART,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,MEDICAL INSTRUMENTS,G56537,NURSING GP 5 WEST - MICU-MSH,10209,MEDICAL INSTRUMENTS,MSHS-COOK MEDICAL-001,,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,905008,G56537,2,2,2,2,1,2,2,513,513,NF,NF,IKRAM UMAIR,IKRAM UMAIR,42294211,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,"MEDICAL INSTRUMENTS 
 
COOK MEDICAL",Y,10209 KCC 6 SOUTH MICU C,"NURSING GP 5 WEST - MICU-MSH, 10209",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,513,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10209-905008-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,513,6024245,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905008, MEDICAL INSTRUMENTS,10/31/2025 12:00:00 AM,CLOSED,1-1-1,256.5,CLOSED,EACH,10/31/2025 12:00:00 AM,TOUCHLESS PO,11/7/2025 12:00:00 AM,NF,10/31/2025 12:00:00 AM,M97014,MARTINEZ MAX,,,MOUNT SINAI HOSPITAL - RECVG MAIN,513,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING EMERGENCY SERVICES, 12001",MOUNT SINAI HOSPITAL,COOK MEDICAL,MEDICAL INSTRUMENTS,True,True,CLOSED,905008,"905008, MEDICAL INSTRUMENTS",MOUNT SINAI HOSPITAL,Yes,G56537,COOK MEDICAL,10/31/2025 12:00:00 AM,M3176967,GOODS,RF-SMART,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,MEDICAL INSTRUMENTS,G56537,NURSING EMERGENCY SERVICES,12001,MEDICAL INSTRUMENTS,MSHS-COOK MEDICAL-001,,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,905008,G56537,2,2,2,2,1,2,2,513,513,NF,NF,DIAZ VANESSA,DIAZ VANESSA,42294211,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,"MEDICAL INSTRUMENTS 
 
COOK MEDICAL",Y,12001 GPMC NM-220 ED CLN UTILITY 0785,"NURSING EMERGENCY SERVICES, 12001",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,513,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-905008-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,513,6024245,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905008, MEDICAL INSTRUMENTS,10/31/2025 12:00:00 AM,CLOSED,1-1-1,256.5,CLOSED,EACH,10/31/2025 12:00:00 AM,TOUCHLESS PO,11/5/2025 12:00:00 AM,NF,10/31/2025 12:00:00 AM,M97276,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,513,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING GP 6 WEST-MSH, 10202",MOUNT SINAI HOSPITAL,COOK MEDICAL,MEDICAL INSTRUMENTS,True,True,CLOSED,905008,"905008, MEDICAL INSTRUMENTS",MOUNT SINAI HOSPITAL,Yes,G56537,COOK MEDICAL,8/26/2025 12:00:00 AM,M3144248,GOODS,RF-SMART,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,MEDICAL INSTRUMENTS,G56537,NURSING GP 6 WEST-MSH,10202,MEDICAL INSTRUMENTS,MSHS-COOK MEDICAL-001,,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,905008,G56537,3,3,3,3,1,3,3,769.5,769.5,NF,NF,IKRAM UMAIR,IKRAM UMAIR,42294211,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,"MEDICAL INSTRUMENTS 
 
COOK MEDICAL",Y,10202 MED GP 6W GERIATR A,"NURSING GP 6 WEST-MSH, 10202",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,769.5,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10202-905008-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,769.5,6024245,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905008, MEDICAL INSTRUMENTS,8/26/2025 12:00:00 AM,CLOSED,1-1-1,256.5,CLOSED,EACH,8/26/2025 12:00:00 AM,TOUCHLESS PO,8/29/2025 12:00:00 AM,NF,8/26/2025 12:00:00 AM,M79042,MERCADO JORGE,,,MOUNT SINAI HOSPITAL - RECVG MAIN,769.5,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,COOK MEDICAL,MEDICAL INSTRUMENTS,True,True,CLOSED,905008,"905008, MEDICAL INSTRUMENTS",MOUNT SINAI HOSPITAL,Yes,G56537,COOK MEDICAL,5/27/2025 12:00:00 AM,M3103767,GOODS,RF-SMART,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,MEDICAL INSTRUMENTS,G56537,NURSING SICU - GP 6 EAST-MSH,10212,MEDICAL INSTRUMENTS,MSHS-COOK MEDICAL-001,,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,905008,G56537,4,4,4,4,1,4,4,916,916,NF,NF,IKRAM UMAIR,IKRAM UMAIR,42294211,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,"MEDICAL INSTRUMENTS 
 
COOK MEDICAL",Y,10212 GI GP 6E SICU,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,916,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10212-905008-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,916,6024245,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905008, MEDICAL INSTRUMENTS,5/27/2025 12:00:00 AM,CLOSED,1-1-1,229,CLOSED,EACH,5/27/2025 12:00:00 AM,TOUCHLESS PO,5/29/2025 12:00:00 AM,NF,5/27/2025 12:00:00 AM,M55901,MARTINEZ MAX,,,MOUNT SINAI HOSPITAL - RECVG MAIN,916,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,COOK MEDICAL,MEDICAL INSTRUMENTS,True,True,CLOSED,905008,"905008, MEDICAL INSTRUMENTS",MOUNT SINAI HOSPITAL,Yes,G56537,COOK MEDICAL,1/31/2025 12:00:00 AM,M3050693,GOODS,RF-SMART,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,MEDICAL INSTRUMENTS,G56537,NURSING SICU - GP 6 EAST-MSH,10212,MEDICAL INSTRUMENTS,MSHS-COOK MEDICAL-001,,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,905008,G56537,4,4,4,4,1,4,4,916,916,NF,NF,IKRAM UMAIR,IKRAM UMAIR,42294211,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,"MEDICAL INSTRUMENTS 
 
COOK MEDICAL",Y,10212 GI GP 6E SICU,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,916,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10212-905008-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,916,6024245,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905008, MEDICAL INSTRUMENTS,1/31/2025 12:00:00 AM,CLOSED,1-1-1,229,CLOSED,EACH,1/31/2025 12:00:00 AM,TOUCHLESS PO,2/12/2025 12:00:00 AM,NF,1/31/2025 12:00:00 AM,M27710,MARTINEZ MAX,,,MOUNT SINAI HOSPITAL - RECVG MAIN,916,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING CICU/CSDU KCC N/S-MSH, 10200",MOUNT SINAI HOSPITAL,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,CLOSED,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI HOSPITAL,Yes,G57722,COOK MEDICAL,9/15/2025 12:00:00 AM,M3153151,GOODS,RF-SMART,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 SHILEY EVAC PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR WITHOUT PHARMACEUTICAL FLEXIBLE ADULTG57722G57722,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G57722,NURSING CICU/CSDU KCC N/S-MSH,10200,RESPIRATORY THERAPY SUPPLIES,MSHS-COOK MEDICAL-001,,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 SHILEY EVAC PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR WITHOUT PHARMACEUTICAL FLEXIBLE ADULT,905017,G57722,1,1,1,1,1,1,1,513.3,513.3,NF,NF,IKRAM UMAIR,IKRAM UMAIR,42271910,ENDOTRACHEAL OR TRACHEOTOMY SETS,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,10200 GP 5E CICU A,"NURSING CICU/CSDU KCC N/S-MSH, 10200",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,513.3,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10200-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,513.3,8878817,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,9/15/2025 12:00:00 AM,CLOSED,1-1-1,513.3,CLOSED,EACH,9/15/2025 12:00:00 AM,TOUCHLESS PO,10/22/2025 12:00:00 AM,NF,9/15/2025 12:00:00 AM,M83974,SUMMORS GLEN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,513.3,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2026,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,CLOSED,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI HOSPITAL,Yes,G57716,COOK MEDICAL,1/20/2026 12:00:00 AM,M3210212,GOODS,RF-SMART,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICALG57716G57716,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G57716,NURSING SICU - GP 6 EAST-MSH,10212,RESPIRATORY THERAPY SUPPLIES,MSHS-COOK MEDICAL-001,,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICAL,905017,G57716,2,2,2,2,1,2,2,1059,1059,NF,NF,CAPATULA ALICIA,CAPATULA ALICIA,42271910,ENDOTRACHEAL OR TRACHEOTOMY SETS,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,10212 TRANSPLANT GP6C SICU2 A,"NURSING SICU - GP 6 EAST-MSH, 10212",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1059,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10212-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,1059,1926470,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,1/20/2026 12:00:00 AM,CLOSED,1-1-1,529.5,CLOSED,EACH,1/20/2026 12:00:00 AM,TOUCHLESS PO,1/23/2026 12:00:00 AM,NF,1/20/2026 12:00:00 AM,M116244,MARTINEZ MAX,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1059,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"NURSING NSICU-ANBG 8-MSH, 10211",MOUNT SINAI HOSPITAL,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,CLOSED,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI HOSPITAL,Yes,G57722,COOK MEDICAL,12/19/2025 12:00:00 AM,M3198665,GOODS,RF-SMART,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 SHILEY EVAC PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR WITHOUT PHARMACEUTICAL FLEXIBLE ADULTG57722G57722,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G57722,NURSING NSICU-ANBG 8-MSH,10211,RESPIRATORY THERAPY SUPPLIES,MSHS-COOK MEDICAL-001,,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 SHILEY EVAC PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR WITHOUT PHARMACEUTICAL FLEXIBLE ADULT,905017,G57722,2,2,2,2,1,2,2,1026.6,1026.6,NF,NF,CAPATULA ALICIA,CAPATULA ALICIA,42271910,ENDOTRACHEAL OR TRACHEOTOMY SETS,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,10211 NR NSICU ANBG8,"NURSING NSICU-ANBG 8-MSH, 10211",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1026.6,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10211-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-COOK MEDICAL-001,MOUNT SINAI HOSPITAL,Yes,Yes,1026.6,8878817,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,12/19/2025 12:00:00 AM,CLOSED,2-1-1,513.3,CLOSED,EACH,12/19/2025 12:00:00 AM,TOUCHLESS PO,2/24/2026 12:00:00 AM,NF,12/19/2025 12:00:00 AM,M109896,RAMSUNDAR RAJESH,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1026.6,NF,NF,NF,COOK MEDICAL INC,4900
