VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2024,"EMERGENCY DEPARTMENT, 14100",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI MORNINGSIDE,No,G24237,COOK MEDICAL INC,3/21/2024 12:00:00 AM,1440648,GOODS,NF,CATHETER INTRAUTERINE 54CM 180CM 24FR 500ML 60ML BAKRI SILICONE 2 CHECK VALVE BALLOON RAPID INSTILLATION COMPONENT SYRINGE STERILE LATEX FREE DISPOSABLEG24237G24237,ORAPOS,INTRAUTERINE CATHETERS OR CATHETERIZATION KITS,G24237,EMERGENCY DEPARTMENT,14100,IMPLANTS,,,CATHETER INTRAUTERINE 54CM 180CM 24FR 500ML 60ML BAKRI SILICONE 2 CHECK VALVE BALLOON RAPID INSTILLATION COMPONENT SYRINGE STERILE LATEX FREE DISPOSABLE,903030,G24237,1,1,1,1,1,1,1,235,235,302-302-11-14100-00000000000-0-0,NF,BALSEIRO   LOURDES,"BALSEIRO, LOURDES","INTRAUTERINE CATHETERS OR CATHETERIZATION KITS 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 5700 1109,"EMERGENCY DEPARTMENT, 14100",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,235,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-5700-0000000000-0000-000-000,True,,No,No,235,8273623,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903030, IMPLANTS,3/21/2024 12:00:00 AM,CLOSED,1-1-1,235,APPROVED,EACH,3/21/2024 12:00:00 AM,NF,3/21/2024 12:00:00 AM,3329775,"BURGOS, WILSON",,,SL ST LUKES,235,OBSTETRICS AND GYNECOLOGY EQUIPMENT AND SUPPLIES,42143101,PATIENT CARE AND TREATMENT PRODUCTS AND SUPPLIES,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"NURSING 6E CCU CSICU-STL, 10910",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G56537,COOK MEDICAL INC,2/21/2024 12:00:00 AM,1435337,GOODS,NF,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAXG56537G56537,ORAPOS,SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS,G56537,NURSING 6E CCU CSICU-STL,10910,MED/SURG DISPOSABLE,MSHS-NS-009,MSHS-NS-009-MDLN,TRAY SURGICAL 29CM 5CM 14FR 18GA WAYNE PERCUTANEOUS CHLORAPREP 19 SIDEPORT CATHETER ECHOGENIC ENTRY NEEDLE GUIDEWIRE DILATOR STERILE DISPOSABLE PNEUMOTHORAX,903037,G56537,3,3,3,3,1,3,3,687,687,302-302-11-10910-00000000000-0-0,NF,PERRY   LUANA,"PERRY, LUANA","SURGICAL CUSTOM OR SPECIALTY INSTRUMENT OR PROCEDURE SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,SLOPHSL01A,"NURSING 6E CCU CSICU-STL, 10910",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,687,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-1501-0000000000-0000-000-000,False,MSHS-NS-009,Yes,Yes,687,6024245,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,2/21/2024 12:00:00 AM,CLOSED,1-1-1,229,APPROVED,EACH,2/21/2024 12:00:00 AM,NF,2/21/2024 12:00:00 AM,3319874,"INTERFACE, HIGHJUMP",,,SL ST LUKES,687,SURGICAL INSTRUMENT SETS AND SYSTEMS,42294211,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G06002,COOK MEDICAL INC,4/27/2023 12:00:00 AM,1381142,GOODS,NF,ADAPTER CHECK-FLO PERFORMER ACCESSORY (CFM-100)G06002G06002,ORAPOS,ENDOSCOPIC CATHETER ADAPTERS,G06002,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-536,,ADAPTER CHECK-FLO PERFORMER ACCESSORY (CFM-100),903037,G06002,2,2,2,2,1,2,2,22.98,22.98,302-302-11-21050-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY","ENDOSCOPIC CATHETER ADAPTERS 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,22.98,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-9369-0000000000-0000-000-000,False,PP-CA-536,Yes,Yes,22.98,2012897,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,4/27/2023 12:00:00 AM,CLOSED,7-1-1,11.49,APPROVED,EACH,4/27/2023 12:00:00 AM,NF,4/27/2023 12:00:00 AM,3205878,"TORRES, ERIKA E",,,SL ST LUKES,22.98,SURGICAL SUPPORT SUPPLIES,42295440,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"GI UNIT, 12807",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G44783,COOK MEDICAL INC,5/13/2024 12:00:00 AM,1449747,GOODS,NF,TUBE GASTROSTOMY 10CM 18FR 5-10ML ENTUIT ENFIT BALLOON RETENTION FEEDG44783G44783,ORAPOS,GASTROSTOMY TUBES,G44783,GI UNIT,12807,ANGIOPLASTY BALLOON CATHETERS,PP-CA-536,,TUBE GASTROSTOMY 10CM 18FR 5-10ML ENTUIT ENFIT BALLOON RETENTION FEED,903003,G44783,2,2,2,2,1,2,2,123.98,123.98,301-301-11-12807-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","GASTROSTOMY TUBES 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 4510 1109,"GI UNIT, 12807",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,123.98,CHP,MOUNT SINAI WEST,1109-900198-01-4510-0000000000-0000-000-000,False,PP-CA-536,Yes,Yes,123.98,8279731,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,5/13/2024 12:00:00 AM,CLOSED,2-1-1,61.99,APPROVED,EACH,5/13/2024 12:00:00 AM,NF,5/13/2024 12:00:00 AM,3350164,"MELENDEZ, RAFAEL ANTHONY",,,RH ROOSEVELT,123.98,GASTROSTOMY AND JEJUNOSTOMY ACCESS DEVICES OR ACCESSORIES,42231601,CLINICAL NUTRITION,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,G12154,COOK MEDICAL INC,12/18/2023 12:00:00 AM,1424288,GOODS,NF,CATHETER ANGIOGRAPHIC 5FR DIA 125CML MPA BRAIDED BEACON TIP TORCON NB ADVANTAGE LATEX-FREE STERILE SINGLE-USE 0.038IN GUIDEWIRE COMPATIBLEG12154G12154,ORAPOS,ANGIOGRAPHY CATHETERS,G12154,OR SUITE VASCULAR SURGERY,12214,IMPLANTS,PP-CA-543,,CATHETER ANGIOGRAPHIC 5FR DIA 125CML MPA BRAIDED BEACON TIP TORCON NB ADVANTAGE LATEX-FREE STERILE SINGLE-USE 0.038IN GUIDEWIRE COMPATIBLE,903030,G12154,1,1,1,1,5,5,5,114.99,114.99,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ANGIOGRAPHY CATHETERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,114.99,CHP,MOUNT SINAI WEST,1109-900152-01-2646-0000000000-0000-000-000,False,PP-CA-543,Yes,Yes,114.99,8028128,COOK MEDICAL INC,COOK MEDICAL INC,BX5,5,No, ,NO,903030, IMPLANTS,12/18/2023 12:00:00 AM,CLOSED,3-1-1,114.99,APPROVED,BOX,12/18/2023 12:00:00 AM,NF,12/18/2023 12:00:00 AM,3296595,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,114.99,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203433,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G23773,COOK MEDICAL INC,12/8/2023 12:00:00 AM,1422727,GOODS,NF,CATHETER OCCLUSION CODA POLYURETHANE L140 CM OD46 MM BALLOON ACCEPTS .035 IN GUIDEWIRE 14 FR SHEATHG23773G23773,ORAPOS,INTRAVASCULAR OCCLUDING CATHETERS,G23773,OR SUITE VASCULAR SURGERY,12214,ANGIOPLASTY BALLOON CATHETERS,MSHS-CVIR-008,,CATHETER OCCLUSION CODA POLYURETHANE L140 CM OD46 MM BALLOON ACCEPTS .035 IN GUIDEWIRE 14 FR SHEATH,903003,G23773,1,1,1,1,1,1,1,443,443,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","INTRAVASCULAR OCCLUDING CATHETERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,443,CHP,MOUNT SINAI WEST,1109-900198-01-2646-0000000000-0000-000-000,False,MSHS-CVIR-008,Yes,Yes,443,8119439,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,12/8/2023 12:00:00 AM,CLOSED,1-1-1,443,APPROVED,EACH,12/8/2023 12:00:00 AM,NF,12/8/2023 12:00:00 AM,3293325,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,443,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203432,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G27023,COOK MEDICAL INC,6/11/2024 12:00:00 AM,1454917,GOODS,NF,INTRODUCER CATHETER 35CM 16FR 5.3MM CHECK-FLO PERFORMER RADIOPAQUE SET LARGE VALVE SHEATH STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE RCFWG27023G27023,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G27023,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,PP-CA-711,,INTRODUCER CATHETER 35CM 16FR 5.3MM CHECK-FLO PERFORMER RADIOPAQUE SET LARGE VALVE SHEATH STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE RCFW,903037,G27023,1,1,1,1,1,1,1,100.4,100.4,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,100.4,CHP,MOUNT SINAI WEST,1109-900194-01-2646-0000000000-0000-000-000,False,PP-CA-711,Yes,Yes,100.4,0058682,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,6/11/2024 12:00:00 AM,CLOSED,4-1-1,100.4,APPROVED,EACH,6/11/2024 12:00:00 AM,NF,6/11/2024 12:00:00 AM,3360463,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,100.4,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G12266,COOK MEDICAL INC,8/9/2023 12:00:00 AM,1400892,GOODS,NF,SHEATH GUIDING 90CM 6FR 2.2MM FLEXOR RAABE AQ CHECK-FLO VALVE SOFT TIP RADIOPAQUE BAND STIFF SHAFT STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG12266G12266,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G12266,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,PP-CA-711,,SHEATH GUIDING 90CM 6FR 2.2MM FLEXOR RAABE AQ CHECK-FLO VALVE SOFT TIP RADIOPAQUE BAND STIFF SHAFT STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903037,G12266,1,1,1,1,1,1,1,57.83,57.83,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,57.83,CHP,MOUNT SINAI WEST,1109-900110-01-2646-0000000000-0000-000-000,False,PP-CA-711,Yes,Yes,57.83,2006193,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,8/9/2023 12:00:00 AM,CLOSED,2-1-1,57.83,APPROVED,EACH,8/9/2023 12:00:00 AM,NF,8/9/2023 12:00:00 AM,3246630,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,57.83,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G28999,COOK MEDICAL INC,9/28/2023 12:00:00 AM,1409783,GOODS,NF,INTRODUCER SHEATH 25CM .035IN XL 20FR CHECK-FLO SET STERILE LATEX FREE DISPOSABLEG28999G28999,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G28999,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,MSHS-CVIR-008,,INTRODUCER SHEATH 25CM .035IN XL 20FR CHECK-FLO SET STERILE LATEX FREE DISPOSABLE,903037,G28999,1,1,1,1,1,1,1,359,359,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,359,CHP,MOUNT SINAI WEST,1109-900110-01-2646-0000000000-0000-000-000,False,MSHS-CVIR-008,Yes,Yes,359,5109878,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,9/28/2023 12:00:00 AM,CLOSED,3-1-1,359,APPROVED,EACH,9/28/2023 12:00:00 AM,NF,9/28/2023 12:00:00 AM,3265768,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,359,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G06492,COOK MEDICAL INC,5/4/2023 12:00:00 AM,1382531,GOODS,NF,INTRODUCER SHEATH PEEL-AWAY STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE PERCUTANEOUSG06492G06492,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G06492,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-711,,INTRODUCER SHEATH PEEL-AWAY STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE PERCUTANEOUS,903037,G06492,6,6,6,6,1,6,6,275.34,275.34,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,275.34,CHP,MOUNT SINAI WEST,1109-900110-01-9369-0000000000-0000-000-000,False,PP-CA-711,Yes,Yes,275.34,6027047,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,5/4/2023 12:00:00 AM,CLOSED,2-1-1,45.89,APPROVED,EACH,5/4/2023 12:00:00 AM,NF,5/4/2023 12:00:00 AM,3208820,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,275.34,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G00980,COOK MEDICAL INC,7/8/2024 12:00:00 AM,1459070,GOODS,NF,DILATOR VASCULAR 20CM 15.5CM STANDARD JCD CURVE 8FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG00980G00980,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G00980,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-536,,DILATOR VASCULAR 20CM 15.5CM STANDARD JCD CURVE 8FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903037,G00980,8,8,8,8,1,8,8,67.92,67.92,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,67.92,CHP,MOUNT SINAI WEST,1109-900110-01-9369-0000000000-0000-000-000,False,PP-CA-536,Yes,Yes,67.92,2008364,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,7/8/2024 12:00:00 AM,CLOSED,6-1-1,8.49,APPROVED,EACH,7/8/2024 12:00:00 AM,NF,7/8/2024 12:00:00 AM,3368998,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,67.92,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G47942,COOK MEDICAL INC,1/26/2024 12:00:00 AM,1430991,GOODS,NF,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLEG47942G47942,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G47942,RADIOLOGY DIAGNOSTIC,21008,MED/SURG DISPOSABLE,PP-CA-711,,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLE,903037,G47942,10,10,10,10,1,10,10,286.3,286.3,301-301-11-21008-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9320 1109,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,286.3,CHP,MOUNT SINAI WEST,1109-900110-01-9320-0000000000-0000-000-000,False,PP-CA-711,Yes,Yes,286.3,2008441,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,1/26/2024 12:00:00 AM,CLOSED,2-1-1,28.63,APPROVED,EACH,1/26/2024 12:00:00 AM,NF,1/26/2024 12:00:00 AM,3310592,"VANDUYNE, RUSSELL",,,RH ROOSEVELT,286.3,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G56222,COOK MEDICAL INC,4/17/2023 12:00:00 AM,1379238,GOODS,NF,INTRODUCER SHEATH 70CM .035IN 7FR .1IN CHECK-FLO FLEXOR ANL0 CURVE STRAIGHT TIP ANSEL MODIFICATION HIGH FLEX DILATOR GUIDEWIREG56222G56222,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G56222,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,PP-CA-711,,INTRODUCER SHEATH 70CM .035IN 7FR .1IN CHECK-FLO FLEXOR ANL0 CURVE STRAIGHT TIP ANSEL MODIFICATION HIGH FLEX DILATOR GUIDEWIRE,903037,G56222,1,1,1,1,1,1,1,72.63,72.63,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,72.63,CHP,MOUNT SINAI WEST,1109-900200-01-2646-0000000000-0000-000-000,False,PP-CA-711,Yes,Yes,72.63,6023338,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,4/17/2023 12:00:00 AM,CLOSED,4-1-1,72.63,APPROVED,EACH,4/17/2023 12:00:00 AM,NF,4/17/2023 12:00:00 AM,3201941,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,72.63,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
